data	open	high	low	close	volume
2025-09-26 11:00:00	119.24	119.39	119.23	119.27	44305
2025-09-26 12:00:00	119.28	119.33	119.24	119.31	24071
2025-09-26 13:00:00	119.31	119.45	119.29	119.43	24034
2025-09-26 14:00:00	119.42	119.52	119.41	119.47	31807
2025-09-26 15:00:00	119.48	119.48	119.35	119.37	24526
2025-09-26 16:00:00	119.37	119.62	119.35	119.54	40104
2025-09-26 17:00:00	119.54	119.54	119.4	119.42	28764
2025-09-26 18:00:00	119.41	119.41	119.33	119.38	5341
2025-09-29 08:00:00	119.51	119.67	119.49	119.61	13491
2025-09-29 09:00:00	119.62	119.72	119.62	119.71	23747
2025-09-29 10:00:00	119.71	119.76	119.66	119.68	22291
2025-09-29 11:00:00	119.68	119.71	119.64	119.67	17552
2025-09-29 12:00:00	119.67	119.71	119.65	119.66	15881
2025-09-29 13:00:00	119.66	119.71	119.64	119.7	14431
2025-09-29 14:00:00	119.69	119.69	119.61	119.64	18130
2025-09-29 15:00:00	119.63	119.72	119.56	119.69	26617
2025-09-29 16:00:00	119.7	119.79	119.69	119.75	21240
2025-09-29 17:00:00	119.75	119.86	119.75	119.83	27204
2025-09-29 18:00:00	119.83	119.87	119.83	119.84	2912
2025-09-30 08:00:00	119.81	119.99	119.78	119.93	9048
2025-09-30 09:00:00	119.93	119.96	119.87	119.89	28389
2025-09-30 10:00:00	119.9	119.9	119.8	119.87	28919
2025-09-30 11:00:00	119.87	119.89	119.82	119.85	25606
2025-09-30 12:00:00	119.85	119.88	119.71	119.71	18473
2025-09-30 13:00:00	119.71	119.75	119.65	119.72	21793
2025-09-30 14:00:00	119.73	119.79	119.69	119.75	27439
2025-09-30 15:00:00	119.75	119.85	119.69	119.83	21052
2025-09-30 16:00:00	119.83	119.9	119.79	119.84	28529
2025-09-30 17:00:00	119.84	119.88	119.8	119.83	45746
2025-09-30 18:00:00	119.83	119.91	119.82	119.88	5828
2025-10-01 08:00:00	119.77	119.79	119.53	119.55	9640
2025-10-01 09:00:00	119.55	119.59	119.48	119.57	32094
2025-10-01 10:00:00	119.57	119.63	119.54	119.57	31317
2025-10-01 11:00:00	119.57	119.75	119.56	119.74	48718
2025-10-01 12:00:00	119.73	119.87	119.73	119.84	33632
2025-10-01 13:00:00	119.85	119.88	119.82	119.83	24712
2025-10-01 14:00:00	119.83	120.05	119.78	119.98	39456
2025-10-01 15:00:00	119.98	120.1	119.97	120.07	29648
2025-10-01 16:00:00	120.07	120.08	119.89	119.97	28693
2025-10-01 17:00:00	119.97	119.99	119.86	119.89	21840
2025-10-01 18:00:00	119.89	119.9	119.82	119.89	3217
2025-10-02 08:00:00	119.86	119.98	119.83	119.89	6518
2025-10-02 09:00:00	119.89	119.92	119.84	119.86	19002
2025-10-02 10:00:00	119.86	119.94	119.84	119.88	33672
2025-10-02 11:00:00	119.89	120.02	119.88	120.0	25447
2025-10-02 12:00:00	120.0	120.03	119.97	120.01	15929
2025-10-02 13:00:00	120.02	120.03	119.89	119.89	21547
2025-10-02 14:00:00	119.89	119.95	119.7	119.8	37940
2025-10-02 15:00:00	119.8	119.9	119.78	119.84	30393
2025-10-02 16:00:00	119.84	119.92	119.83	119.9	28391
2025-10-02 17:00:00	119.9	119.99	119.87	119.96	21796
2025-10-02 18:00:00	119.97	120.07	119.95	120.07	7460
2025-10-03 08:00:00	119.93	120.02	119.93	119.97	9720
2025-10-03 09:00:00	119.97	120.04	119.97	120.02	22917
2025-10-03 10:00:00	120.02	120.04	119.91	119.91	19719
2025-10-03 11:00:00	119.92	120.05	119.92	120.04	18300
2025-10-03 12:00:00	120.05	120.08	120.01	120.01	15263
2025-10-03 13:00:00	120.01	120.07	119.93	120.04	19771
2025-10-03 14:00:00	120.04	120.05	119.96	120.01	21564
2025-10-03 15:00:00	120.01	120.05	119.96	120.02	25221
2025-10-03 16:00:00	120.04	120.07	119.93	119.97	36140
2025-10-03 17:00:00	119.96	120.04	119.93	120.03	20009
2025-10-03 18:00:00	120.03	120.03	119.95	119.96	2962
2025-10-03 19:00:00	119.96	119.96	119.96	119.96	14
2025-10-06 08:00:00	119.67	119.82	119.63	119.8	17374
2025-10-06 09:00:00	119.81	119.83	119.58	119.7	66082
2025-10-06 10:00:00	119.7	119.84	119.64	119.68	49756
2025-10-06 11:00:00	119.68	119.82	119.65	119.68	29607
2025-10-06 12:00:00	119.68	119.7	119.61	119.69	24167
2025-10-06 13:00:00	119.69	119.77	119.65	119.74	18394
2025-10-06 14:00:00	119.74	119.76	119.57	119.62	29816
2025-10-06 15:00:00	119.63	119.82	119.62	119.77	41040
2025-10-06 16:00:00	119.77	119.83	119.71	119.82	26573
2025-10-06 17:00:00	119.81	119.83	119.73	119.78	18790
2025-10-06 18:00:00	119.79	119.8	119.68	119.7	6859
2025-10-07 08:00:00	119.71	119.72	119.6	119.63	7509
2025-10-07 09:00:00	119.63	119.63	119.48	119.53	33383
2025-10-07 10:00:00	119.52	119.59	119.5	119.55	31239
2025-10-07 11:00:00	119.55	119.66	119.55	119.64	30531
2025-10-07 12:00:00	119.64	119.66	119.57	119.57	31320
2025-10-07 13:00:00	119.57	119.57	119.49	119.54	20122
2025-10-07 14:00:00	119.54	119.61	119.51	119.58	26995
2025-10-07 15:00:00	119.58	119.8	119.57	119.69	38355
2025-10-07 16:00:00	119.69	119.78	119.69	119.73	38537
2025-10-07 17:00:00	119.73	119.85	119.72	119.83	26968
2025-10-07 18:00:00	119.82	119.85	119.82	119.82	4019
2025-10-08 08:00:00	119.85	120.04	119.83	120.04	10403
2025-10-08 09:00:00	120.04	120.24	120.03	120.14	55668
